sentiment_label,sentiment_score,sentiment_polarity,fatigue_total,fatigue_word_density,fatigue_physical,fatigue_mental,fatigue_schedule,fatigue_injury,fatigue_motivation,avg_sentence_len,type_token_ratio,first_person_rate,negation_rate,word_count,llm_fatigue_label,llm_fatigue_confidence,llm_reason,nlp_processed
POSITIVE,0.9906044900417328,0.9906,1,0.2475,0,0,0,0,1,12.41,0.4282,0.0756,0.0025,397,,,,1
POSITIVE,0.9968464970588684,0.9968,2,0.7326,1,0,0,1,0,9.68,0.4686,0.1181,0.0037,271,,,,1
POSITIVE,0.5716502517461777,0.5717,2,0.0622,0,0,0,0,2,12.91,0.2026,0.0834,0.0053,3189,,,,1
POSITIVE,0.550536647439003,0.5505,0,0.0,0,0,0,0,0,11.07,0.3114,0.0609,0.0082,1461,,,,1
POSITIVE,0.018738597631454468,0.0187,0,0.0,0,0,0,0,0,10.85,0.3076,0.0881,0.0095,738,,,,1
NEGATIVE,0.45966121554374695,-0.4597,3,0.1932,0,0,0,0,3,9.85,0.2383,0.0879,0.0124,1536,,,,1
POSITIVE,0.9991032481193542,0.9991,0,0.0,0,0,0,0,0,8.51,0.3368,0.0794,0.0069,579,,,,1
POSITIVE,0.4530267119407654,0.453,0,0.0,0,0,0,0,0,6.44,0.2806,0.0906,0.0058,1037,,,,1
NEGATIVE,0.36257360378901166,-0.3626,1,0.0976,0,0,0,0,1,11.13,0.3149,0.0731,0.0079,1013,,,,1
POSITIVE,0.9978639334440231,0.9979,2,0.1017,0,1,0,0,1,10.6,0.2405,0.0749,0.0041,1950,,,,1
POSITIVE,0.9990266760190328,0.999,0,0.0,0,0,0,0,0,10.71,0.2865,0.064,0.0126,953,,,,1
POSITIVE,0.9521637757619222,0.9522,5,0.446,0,0,3,1,1,9.79,0.3011,0.0693,0.0018,1096,,,,1
POSITIVE,0.4774497300386429,0.4774,1,0.0808,1,0,0,0,0,10.69,0.2417,0.0968,0.0114,1229,,,,1
POSITIVE,0.8806843906641006,0.8807,0,0.0,0,0,0,0,0,8.79,0.3001,0.0697,0.0059,1363,,,,1
POSITIVE,0.9961503744125366,0.9962,2,0.1775,0,0,0,0,2,11.42,0.328,0.059,0.0045,1119,,,,1
POSITIVE,0.993410736322403,0.9934,0,0.0,0,0,0,0,0,11.62,0.2999,0.0802,0.0075,1197,,,,1
POSITIVE,0.7647587060928345,0.7648,0,0.0,0,0,0,0,0,9.13,0.3299,0.0644,0.0142,776,,,,1
POSITIVE,0.9899091720581055,0.9899,1,0.1271,0,0,1,0,0,8.84,0.3316,0.099,0.0051,778,,,,1
NEGATIVE,0.01115255057811737,-0.0112,4,0.188,0,0,3,0,1,11.0,0.2126,0.0838,0.0104,2112,,,,1
POSITIVE,0.9979616403579712,0.998,1,0.2538,0,0,0,1,0,9.46,0.4433,0.0747,0.0,388,,,,1
POSITIVE,0.9931255131959915,0.9931,6,0.3233,1,0,0,3,2,10.55,0.2565,0.0904,0.0082,1836,,,,1
POSITIVE,0.4986429661512375,0.4986,7,0.2353,4,0,0,2,1,12.22,0.2097,0.0866,0.0055,2933,,,,1
POSITIVE,0.9981064796447754,0.9981,0,0.0,0,0,0,0,0,8.41,0.3338,0.0686,0.0046,656,,,,1
POSITIVE,0.8918373733758926,0.8918,4,0.1946,1,0,1,1,1,7.67,0.2125,0.0894,0.003,2024,,,,1
NEGATIVE,0.0004413425922393799,-0.0004,1,0.0633,0,0,0,0,1,9.92,0.2632,0.0687,0.0083,1558,,,,1
NEGATIVE,0.2643359700838725,-0.2643,0,0.0,0,0,0,0,0,9.98,0.2846,0.0949,0.0053,938,,,,1
POSITIVE,0.9997355341911316,0.9997,0,0.0,0,0,0,0,0,6.0,0.5155,0.0698,0.0078,258,,,,1
POSITIVE,0.09781131148338318,0.0978,4,0.2582,0,0,0,2,2,10.54,0.2611,0.0674,0.0105,1528,,,,1
POSITIVE,0.20657596985499063,0.2066,1,0.123,0,0,1,0,0,8.97,0.3271,0.0694,0.0136,807,,,,1
NEGATIVE,0.0003831535577774048,-0.0004,6,0.3117,2,0,2,2,0,10.73,0.2195,0.0853,0.0121,1900,,,,1
POSITIVE,0.5165024697780609,0.5165,2,0.1014,1,0,0,0,1,11.12,0.2855,0.0608,0.0087,1958,,,,1
POSITIVE,0.999104638894399,0.9991,0,0.0,0,0,0,0,0,10.08,0.2526,0.0758,0.0103,1069,,,,1
POSITIVE,0.9626921713352203,0.9627,0,0.0,0,0,0,0,0,8.38,0.2273,0.1051,0.004,1751,,,,1
POSITIVE,0.02752603590488434,0.0275,4,0.2663,1,0,0,0,3,8.92,0.3034,0.0608,0.0061,1480,,,,1
POSITIVE,0.00597420334815979,0.006,6,0.3919,0,0,0,5,1,10.05,0.2472,0.0758,0.0073,1517,,,,1
POSITIVE,0.9951838254928589,0.9952,0,0.0,0,0,0,0,0,10.09,0.3141,0.0488,0.0087,1372,,,,1
POSITIVE,0.9547489086786906,0.9547,1,0.0889,0,0,0,0,1,11.55,0.3125,0.0705,0.0045,1120,,,,1
POSITIVE,0.9984935919443766,0.9985,2,0.2268,1,0,0,0,1,9.09,0.3379,0.0862,0.0057,882,,,,1
POSITIVE,0.9777399003505707,0.9777,0,0.0,0,0,0,0,0,10.5,0.3002,0.05,0.0073,1239,,,,1
POSITIVE,0.9777399003505707,0.9777,0,0.0,0,0,0,0,0,10.5,0.3002,0.05,0.0073,1239,,,,1
POSITIVE,0.9933953881263733,0.9934,0,0.0,0,0,0,0,0,8.48,0.3887,0.0751,0.0107,373,,,,1
POSITIVE,0.9685813784599304,0.9686,1,0.0928,0,0,0,1,0,10.03,0.3283,0.0847,0.0132,1063,,,,1
POSITIVE,0.9920198917388916,0.992,4,0.3422,0,0,0,2,2,10.45,0.3302,0.056,0.0095,1160,,,,1
POSITIVE,0.997299000620842,0.9973,9,0.6752,1,0,8,0,0,10.74,0.2611,0.0771,0.0038,1310,,,,1
POSITIVE,0.9710711538791656,0.9711,1,0.0725,0,0,0,1,0,9.98,0.2597,0.0907,0.0044,1367,,,,1
POSITIVE,0.9967257777849833,0.9967,4,0.3774,1,0,0,3,0,11.01,0.3521,0.0749,0.0037,1068,,,,1
POSITIVE,0.9959765076637268,0.996,0,0.0,0,0,0,0,0,9.95,0.2643,0.0503,0.0062,1771,,,,1
POSITIVE,0.997109572092692,0.9971,9,0.8671,0,0,0,7,2,12.3,0.3098,0.0484,0.0126,1033,,,,1
POSITIVE,0.9603850394487381,0.9604,6,0.3396,3,1,1,0,1,13.74,0.2388,0.0796,0.0028,1759,,,,1
POSITIVE,0.987414762377739,0.9874,5,0.258,0,0,5,0,0,17.6,0.2443,0.0646,0.0046,1936,,,,1
NEGATIVE,0.2184494137763977,-0.2184,5,0.5501,0,0,0,5,0,13.01,0.3174,0.0702,0.0212,898,,,,1
POSITIVE,0.9635153710842133,0.9635,2,0.1267,0,0,2,0,0,10.96,0.2646,0.0655,0.0058,1557,,,,1
POSITIVE,0.9544390738010406,0.9544,1,0.1605,0,0,1,0,0,11.88,0.3317,0.0939,0.0113,618,,,,1
POSITIVE,0.4421497583389282,0.4421,1,0.091,0,0,0,0,1,9.15,0.3278,0.0909,0.0046,1089,,,,1
NEGATIVE,0.9773389846086502,-0.9773,1,0.0376,0,0,0,0,1,11.59,0.2166,0.0996,0.008,2631,,,,1
POSITIVE,0.1161552369594574,0.1162,1,0.0772,0,0,1,0,0,16.02,0.2832,0.064,0.0125,1282,,,,1
POSITIVE,0.5265370309352875,0.5265,2,0.1166,0,0,1,0,1,16.33,0.2903,0.0724,0.0071,1698,,,,1
POSITIVE,0.9991593658924103,0.9992,0,0.0,0,0,0,0,0,10.38,0.4794,0.0573,0.0,436,,,,1
NEGATIVE,0.4399237334728241,-0.4399,1,0.065,0,0,0,1,0,13.24,0.2561,0.0643,0.0092,1523,,,,1
POSITIVE,0.8641375303268433,0.8641,5,0.5605,1,0,2,1,1,10.03,0.3239,0.0974,0.0045,883,,,,1
POSITIVE,0.9995871186256409,0.9996,2,0.2972,0,0,2,0,0,10.12,0.3548,0.0689,0.006,668,,,,1
POSITIVE,0.994143525759379,0.9941,2,0.1757,0,0,0,2,0,10.68,0.3048,0.061,0.0088,1132,,,,1
POSITIVE,0.9793884605169296,0.9794,2,0.1612,0,0,0,1,1,9.0,0.2582,0.1127,0.0057,1224,,,,1
POSITIVE,0.9995852112770081,0.9996,0,0.0,0,0,0,0,0,8.2,0.4377,0.0743,0.0053,377,,,,1
NEGATIVE,0.014041483402252197,-0.014,10,0.3815,1,0,1,5,3,12.14,0.2105,0.0912,0.0089,2598,,,,1
POSITIVE,0.9511028975248337,0.9511,1,0.0641,0,0,1,0,0,11.98,0.2563,0.0725,0.0019,1545,,,,1
POSITIVE,0.31851627429326373,0.3185,3,0.262,0,0,2,1,0,11.9,0.3354,0.0359,0.0105,1142,,,,1
POSITIVE,0.3869748115539551,0.387,4,0.1848,0,0,1,0,3,12.6,0.2196,0.0608,0.0065,2154,,,,1
POSITIVE,0.9908820390701294,0.9909,7,0.5853,3,0,2,0,2,10.09,0.3068,0.0831,0.0068,1180,,,,1
POSITIVE,0.42511849105358124,0.4251,9,0.7287,2,0,1,5,1,12.11,0.3009,0.0948,0.0074,1223,,,,1
POSITIVE,0.997027650475502,0.997,1,0.0709,0,0,0,1,0,10.8,0.2778,0.0711,0.0065,1393,,,,1
POSITIVE,0.9971164613962173,0.9971,5,0.3102,1,0,0,1,3,14.08,0.2684,0.0861,0.0044,1591,,,,1
POSITIVE,0.3368845582008362,0.3369,0,0.0,0,0,0,0,0,9.45,0.3287,0.0831,0.0139,794,,,,1
POSITIVE,0.3262736201286316,0.3263,4,0.363,1,0,2,1,0,10.32,0.2834,0.0539,0.011,1094,,,,1
NEGATIVE,0.988268236319224,-0.9883,0,0.0,0,0,0,0,0,11.53,0.3735,0.088,0.0169,830,,,,1
POSITIVE,0.9986197054386139,0.9986,3,0.118,1,1,0,1,0,12.21,0.2236,0.0926,0.0087,2527,,,,1
POSITIVE,0.9910896122455597,0.9911,1,0.0658,0,0,0,0,1,8.18,0.3054,0.0624,0.008,1506,,,,1
POSITIVE,0.09702187776565552,0.097,3,0.1914,0,0,0,1,2,11.29,0.2586,0.0718,0.0058,1547,,,,1
POSITIVE,0.9976804256439209,0.9977,3,0.3963,1,0,2,0,0,14.59,0.3468,0.0457,0.0094,744,,,,1
POSITIVE,0.34452347457408905,0.3445,3,0.1529,0,0,3,0,0,15.33,0.2666,0.0847,0.0072,1947,,,,1
NEGATIVE,0.5007704943418503,-0.5008,2,0.1186,1,0,1,0,0,12.67,0.2596,0.0634,0.006,1672,,,,1
POSITIVE,0.9865465313196182,0.9865,7,0.369,0,0,6,0,1,9.57,0.2276,0.079,0.0053,1885,,,,1
POSITIVE,0.9983335137367249,0.9983,1,0.1425,0,0,0,1,0,9.42,0.3314,0.0988,0.0087,688,,,,1
POSITIVE,0.9513733784357706,0.9514,0,0.0,0,0,0,0,0,12.98,0.2965,0.0707,0.0027,1103,,,,1
NEGATIVE,0.43256066739559174,-0.4326,4,0.1384,0,0,1,0,3,12.14,0.2142,0.0814,0.0097,2876,,,,1
POSITIVE,0.5523814857006073,0.5524,2,0.1132,1,0,0,0,1,12.42,0.2701,0.0777,0.0063,1751,,,,1
POSITIVE,0.998840793967247,0.9988,4,0.2105,0,0,1,1,2,13.62,0.2784,0.0365,0.0058,1893,,,,1
POSITIVE,0.9957499504089355,0.9957,6,1.7341,0,0,6,0,0,9.03,0.4052,0.0845,0.0117,343,,,,1
POSITIVE,0.2524162530899048,0.2524,0,0.0,0,0,0,0,0,10.21,0.3076,0.0633,0.0109,1011,,,,1
POSITIVE,0.9769894778728485,0.977,1,0.1484,0,0,0,0,1,12.81,0.3859,0.0931,0.003,666,,,,1
POSITIVE,0.9411901980638504,0.9412,4,0.3284,2,0,1,1,0,10.29,0.2566,0.0855,0.0091,1204,,,,1
POSITIVE,0.9890222549438477,0.989,0,0.0,0,0,0,0,0,8.14,0.4266,0.0751,0.0137,293,,,,1
POSITIVE,0.9494572281837463,0.9495,2,0.1586,0,0,0,2,0,11.73,0.2916,0.0629,0.0127,1255,,,,1
POSITIVE,0.9987978339195251,0.9988,1,0.2433,0,0,1,0,0,9.27,0.402,0.0441,0.0098,408,,,,1
POSITIVE,0.9131281773249308,0.9131,1,0.0907,0,0,0,0,1,10.59,0.2777,0.0898,0.0137,1091,,,,1
NEGATIVE,0.4806952476501465,-0.4807,2,0.157,0,0,1,1,0,13.86,0.2887,0.0508,0.0103,1261,,,,1
POSITIVE,0.44819754362106323,0.4482,3,0.1816,0,0,0,2,1,14.96,0.2557,0.0546,0.0055,1631,,,,1
POSITIVE,0.9775510430335999,0.9776,2,0.5935,0,0,0,1,1,7.93,0.4535,0.0661,0.015,333,,,,1
POSITIVE,0.9982282221317291,0.9982,1,0.125,1,0,0,0,0,11.66,0.3455,0.0567,0.0025,793,,,,1
POSITIVE,0.9773309230804443,0.9773,9,1.3177,3,0,2,4,0,10.07,0.3793,0.0874,0.0074,675,,,,1
POSITIVE,0.5726495832204819,0.5726,3,0.2283,2,0,0,1,0,10.3,0.2843,0.0847,0.0085,1298,,,,1
POSITIVE,0.08802707493305206,0.088,11,0.5143,2,0,2,7,0,13.48,0.2216,0.0827,0.0071,2116,,,,1
POSITIVE,0.9894574135541916,0.9895,5,0.3303,2,0,1,0,2,11.13,0.2723,0.0846,0.0027,1502,,,,1
POSITIVE,0.9406162798404694,0.9406,0,0.0,0,0,0,0,0,11.69,0.2587,0.0763,0.0057,1403,,,,1
POSITIVE,0.9834977239370346,0.9835,2,0.1428,0,0,1,1,0,11.43,0.2856,0.0745,0.0051,1383,,,,1
POSITIVE,0.9961515069007874,0.9962,2,0.3704,0,0,2,0,0,10.09,0.3589,0.0673,0.0037,535,,,,1
POSITIVE,0.9931896030902863,0.9932,6,0.3745,2,0,3,1,0,11.79,0.2659,0.1031,0.0075,1591,,,,1
POSITIVE,0.9446142017841339,0.9446,1,0.0591,0,0,1,0,0,9.4,0.2693,0.063,0.0048,1682,,,,1
POSITIVE,0.49740493297576904,0.4974,4,0.2024,1,2,0,0,1,13.04,0.2377,0.0741,0.0092,1956,,,,1
POSITIVE,0.9995014667510986,0.9995,3,0.8152,0,0,3,0,0,11.19,0.4218,0.0642,0.0056,358,,,,1
POSITIVE,0.9830884486436844,0.9831,1,0.0696,0,0,1,0,0,13.33,0.2875,0.0736,0.0049,1426,,,,1
POSITIVE,0.49372026324272156,0.4937,3,0.0994,0,0,0,1,2,10.87,0.1999,0.0716,0.0093,3001,,,,1
POSITIVE,0.9481270511945089,0.9481,2,0.1787,1,0,1,0,0,12.35,0.2957,0.05,0.0109,1099,,,,1
POSITIVE,0.9864138215780258,0.9864,1,0.0787,1,0,0,0,0,11.38,0.27,0.0602,0.004,1263,,,,1
POSITIVE,0.9996187835931778,0.9996,4,0.1027,0,0,1,3,0,12.78,0.226,0.0599,0.0018,3859,,,,1
POSITIVE,0.9940435141324997,0.994,7,0.2974,0,0,1,0,6,10.45,0.2163,0.0888,0.0069,2330,,,,1
POSITIVE,0.8658083528280258,0.8658,0,0.0,0,0,0,0,0,13.23,0.253,0.0818,0.0087,1601,,,,1
POSITIVE,0.01096072793006897,0.011,0,0.0,0,0,0,0,0,13.54,0.329,0.0933,0.0078,772,,,,1
POSITIVE,0.9989468455314636,0.9989,0,0.0,0,0,0,0,0,10.38,0.3783,0.0595,0.007,571,,,,1
POSITIVE,0.9990112980206808,0.999,2,0.2242,1,0,1,0,0,10.02,0.3299,0.0669,0.0113,882,,,,1
POSITIVE,0.4963265508413315,0.4963,1,0.0814,0,0,0,1,0,10.42,0.2863,0.0918,0.0117,1198,,,,1
POSITIVE,0.9917471706867218,0.9917,0,0.0,0,0,0,0,0,11.3,0.3823,0.0551,0.0067,599,,,,1
POSITIVE,0.9989056587219238,0.9989,0,0.0,0,0,0,0,0,10.71,0.3867,0.055,0.0083,600,,,,1
NEGATIVE,0.004530519247055054,-0.0045,8,0.3497,3,0,2,1,2,11.88,0.2301,0.0701,0.0066,2269,,,,1
POSITIVE,0.5470169633626938,0.547,2,0.1441,0,0,2,0,0,14.54,0.2875,0.0514,0.0051,1381,,,,1
POSITIVE,0.9811984896659851,0.9812,7,0.8895,1,0,1,5,0,10.4,0.3462,0.0987,0.009,780,,,,1
POSITIVE,0.5123244822025299,0.5123,19,1.1557,7,0,4,8,0,14.2,0.2541,0.0808,0.0067,1633,,,,1
POSITIVE,0.9958913624286652,0.9959,2,0.3976,0,0,1,0,1,11.51,0.4242,0.0646,0.0061,495,,,,1
POSITIVE,0.9983731210231781,0.9984,0,0.0,0,0,0,0,0,11.96,0.3314,0.0997,0.0059,682,,,,1
POSITIVE,0.9875898957252502,0.9876,1,0.1272,0,0,0,0,1,11.91,0.345,0.0698,0.009,774,,,,1
POSITIVE,0.9745180457830429,0.9745,1,0.0692,0,0,1,0,0,12.73,0.2592,0.091,0.0056,1439,,,,1
POSITIVE,0.9982688874006271,0.9983,0,0.0,0,0,0,0,0,8.78,0.2571,0.0609,0.0053,1871,,,,1
POSITIVE,0.9992932081222534,0.9993,0,0.0,0,0,0,0,0,15.1,0.4543,0.082,0.0,317,,,,1
POSITIVE,0.6115942299365997,0.6116,4,0.1902,1,0,2,1,0,11.6,0.2596,0.0766,0.0081,2088,,,,1
POSITIVE,0.486506387591362,0.4865,2,0.1388,1,0,0,0,1,10.55,0.2528,0.0548,0.0056,1424,,,,1
POSITIVE,0.5173282772302628,0.5173,2,0.139,1,0,0,0,1,10.53,0.2525,0.0549,0.0056,1422,,,,1
POSITIVE,0.7535867691040039,0.7536,1,0.1294,0,0,1,0,0,15.38,0.3602,0.0728,0.0065,769,,,,1
NEGATIVE,0.4881541430950165,-0.4882,5,0.2146,2,0,0,0,3,10.65,0.2301,0.084,0.0078,2321,,,,1
POSITIVE,0.9931374043226242,0.9931,4,0.2395,1,0,1,0,2,11.29,0.2508,0.082,0.0072,1659,,,,1
POSITIVE,0.9989917427301407,0.999,3,0.2297,0,0,0,1,2,11.95,0.3408,0.0668,0.0069,1303,,,,1
POSITIVE,0.9955486208200455,0.9955,0,0.0,0,0,0,0,0,13.47,0.2493,0.0756,0.0082,1468,,,,1
POSITIVE,0.50434610247612,0.5043,4,0.3042,1,0,2,1,0,9.81,0.2521,0.0828,0.0038,1305,,,,1
POSITIVE,0.3317965070406596,0.3318,1,0.1064,0,0,0,1,0,12.68,0.311,0.0907,0.0162,926,,,,1
POSITIVE,0.9806588143110275,0.9807,0,0.0,0,0,0,0,0,10.6,0.2364,0.0859,0.02,1654,,,,1
POSITIVE,0.3308022816975911,0.3308,0,0.0,0,0,0,0,0,11.32,0.316,0.074,0.0077,1041,,,,1
POSITIVE,0.8741336017847061,0.8741,0,0.0,0,0,0,0,0,11.91,0.2184,0.0919,0.0096,1763,,,,1
NEGATIVE,0.6047710478305817,-0.6048,3,0.132,0,0,0,1,2,11.22,0.2264,0.0733,0.0071,2266,,,,1
POSITIVE,0.9934970438480377,0.9935,1,0.0578,1,0,0,0,0,12.16,0.2221,0.0823,0.0082,1702,,,,1
POSITIVE,0.3675139397382736,0.3675,5,0.2453,0,0,1,0,4,10.94,0.2406,0.0731,0.0119,2024,,,,1
POSITIVE,0.00525154173374176,0.0053,2,0.1318,0,0,2,0,0,15.42,0.2462,0.0417,0.0053,1511,,,,1
POSITIVE,0.46177423000335693,0.4618,1,0.0821,0,0,0,0,1,10.32,0.2914,0.072,0.0132,1208,,,,1
POSITIVE,0.23412243525187174,0.2341,3,0.3509,0,0,1,1,1,11.49,0.3235,0.0753,0.0059,850,,,,1
NEGATIVE,0.9959473013877869,-0.9959,4,0.3643,2,0,1,1,0,15.67,0.2775,0.0712,0.0102,1081,,,,1
POSITIVE,0.9977538287639618,0.9978,4,0.2579,1,0,0,3,0,11.99,0.2653,0.0683,0.0079,1523,,,,1
POSITIVE,0.4918917417526245,0.4919,5,0.1486,1,0,2,0,2,15.39,0.1991,0.0898,0.0081,3340,,,,1
NEGATIVE,0.9793147593736649,-0.9793,0,0.0,0,0,0,0,0,13.77,0.2592,0.091,0.0099,1308,,,,1
POSITIVE,0.3671126216650009,0.3671,1,0.0535,0,0,0,0,1,14.95,0.2465,0.0367,0.0049,1854,,,,1
POSITIVE,0.4859883338212967,0.486,1,0.0295,0,0,0,0,1,12.99,0.1825,0.0374,0.0128,3365,,,,1
POSITIVE,0.9715389758348465,0.9715,2,0.0926,2,0,0,0,0,15.0,0.2522,0.048,0.0037,2145,,,,1
POSITIVE,0.46609920263290405,0.4661,4,0.2581,1,1,0,0,2,9.07,0.25,0.0855,0.0091,1532,,,,1
POSITIVE,0.17551322778066,0.1755,1,0.1215,0,1,0,0,0,9.8,0.2952,0.0738,0.0025,813,,,,1
POSITIVE,0.39111292362213135,0.3911,3,0.2979,0,0,1,2,0,9.6,0.3016,0.0471,0.007,998,,,,1
POSITIVE,0.49013662338256836,0.4901,10,0.5882,4,1,1,3,1,13.79,0.2807,0.0678,0.0018,1696,,,,1
POSITIVE,0.9929376393556595,0.9929,1,0.0468,0,0,1,0,0,16.27,0.2561,0.0356,0.0066,2132,,,,1
POSITIVE,0.9572355151176453,0.9572,1,0.0591,1,0,0,0,0,12.97,0.2475,0.0938,0.0137,1673,,,,1
POSITIVE,0.3283138871192932,0.3283,1,0.0929,1,0,0,0,0,12.71,0.2828,0.073,0.0122,1068,,,,1
NEGATIVE,0.4102775603532791,-0.4103,1,0.0603,0,0,0,0,1,14.58,0.213,0.0698,0.0036,1648,,,,1
POSITIVE,0.8349514802296957,0.835,5,0.5945,0,0,1,1,3,9.55,0.3321,0.0313,0.0072,831,,,,1
NEGATIVE,0.1133081316947937,-0.1133,8,0.3538,1,0,3,0,4,11.73,0.2231,0.0732,0.009,2228,,,,1
POSITIVE,0.019949808716773987,0.0199,1,0.0595,1,0,0,0,0,15.7,0.2674,0.0553,0.0102,1664,,,,1
POSITIVE,0.4974990785121918,0.4975,15,0.1392,1,0,0,9,5,14.36,0.1492,0.0764,0.007,9149,,,,1
NEGATIVE,0.9954336484273275,-0.9954,6,0.6704,0,0,0,6,0,11.37,0.31,0.0823,0.0079,887,,,,1
NEGATIVE,0.9892858068148295,-0.9893,3,0.3064,0,0,0,1,2,11.01,0.2838,0.0722,0.0114,969,,,,1
POSITIVE,0.5249317586421967,0.5249,2,0.0225,0,0,0,0,2,10.27,0.1545,0.0615,0.0086,8839,,,,1
POSITIVE,0.017649009823799133,0.0176,2,0.094,0,0,1,0,1,13.18,0.2244,0.0925,0.0062,2108,,,,1
POSITIVE,0.9796032607555389,0.9796,0,0.0,0,0,0,0,0,13.12,0.3075,0.0735,0.004,748,,,,1
POSITIVE,0.994962677359581,0.995,4,0.1872,0,0,0,1,3,14.99,0.2349,0.07,0.0038,2129,,,,1
POSITIVE,0.9922470847765604,0.9922,0,0.0,0,0,0,0,0,13.06,0.246,0.0834,0.006,1175,,,,1
NEGATIVE,0.2004440575838089,-0.2004,3,0.1804,0,0,2,0,1,12.22,0.2358,0.0745,0.0182,1650,,,,1
POSITIVE,0.9986140727996826,0.9986,1,0.295,0,0,0,1,0,11.55,0.4776,0.0328,0.0,335,,,,1
POSITIVE,0.47326505184173584,0.4733,3,0.1433,0,0,1,0,2,17.58,0.2464,0.0762,0.0043,2074,,,,1
POSITIVE,0.9916648119688034,0.9917,1,0.0737,0,0,0,0,1,16.76,0.2476,0.0425,0.0037,1341,,,,1
POSITIVE,0.009665146470069885,0.0097,1,0.0444,0,0,1,0,0,13.31,0.2285,0.072,0.0094,2236,,,,1
POSITIVE,0.3326437671979268,0.3326,1,0.0976,0,0,0,1,0,12.53,0.2719,0.066,0.0069,1015,,,,1
POSITIVE,0.4773205518722534,0.4773,5,0.3205,1,0,0,3,1,13.24,0.252,0.0749,0.0143,1536,,,,1
POSITIVE,0.9927564412355423,0.9928,2,0.0876,0,0,2,0,0,13.9,0.2066,0.068,0.0129,2251,,,,1
POSITIVE,0.9840247631072998,0.984,2,0.1682,0,0,0,1,1,13.04,0.3143,0.1022,0.006,1174,,,,1
POSITIVE,0.002294600009918213,0.0023,3,0.0839,0,0,0,0,3,13.3,0.1897,0.0956,0.0068,3537,,,,1
POSITIVE,0.9976567625999451,0.9977,1,0.0839,0,0,0,0,1,10.36,0.2811,0.0728,0.0127,1181,,,,1
POSITIVE,0.8960378964742025,0.896,2,0.2014,0,0,2,0,0,13.8,0.2796,0.0847,0.0,980,,,,1
NEGATIVE,0.5381287038326263,-0.5381,13,0.8387,2,0,0,9,2,13.58,0.2326,0.0697,0.0124,1535,,,,1
POSITIVE,0.5032259970903397,0.5032,3,0.2152,0,0,0,2,1,10.16,0.2764,0.0224,0.0174,1382,,,,1
POSITIVE,0.4503083974123001,0.4503,0,0.0,0,0,0,0,0,13.96,0.2757,0.0591,0.0097,1759,,,,1
POSITIVE,0.5371028333902359,0.5371,3,0.102,2,0,0,0,1,16.44,0.232,0.0806,0.0079,2927,,,,1
POSITIVE,0.9918855428695679,0.9919,3,0.2003,0,0,2,1,0,12.48,0.2667,0.0747,0.0067,1485,,,,1
POSITIVE,0.5936189442873001,0.5936,1,0.0649,0,0,0,0,1,10.66,0.2756,0.086,0.0033,1535,,,,1
POSITIVE,0.9964524904886881,0.9965,5,0.5631,2,0,0,1,2,12.11,0.3462,0.0894,0.0068,884,,,,1
POSITIVE,0.9684224873781204,0.9684,5,0.3519,2,0,1,2,0,11.92,0.2895,0.074,0.0036,1406,,,,1
POSITIVE,0.9961559772491455,0.9962,2,0.1894,1,0,1,0,0,12.06,0.286,0.0591,0.0133,1049,,,,1
POSITIVE,0.335890789826711,0.3359,2,0.2358,0,0,0,0,2,12.19,0.3389,0.0844,0.0024,841,,,,1
POSITIVE,0.5407228320837021,0.5407,1,0.0767,0,0,0,0,1,11.58,0.2482,0.0864,0.0078,1285,,,,1
POSITIVE,0.9922124892473221,0.9922,2,0.1653,0,0,1,1,0,9.47,0.3075,0.0605,0.0009,1174,,,,1
NEGATIVE,0.9753991365432739,-0.9754,4,1.444,0,0,2,0,2,10.84,0.5461,0.1033,0.0111,271,,,,1
POSITIVE,0.9722108244895935,0.9722,0,0.0,0,0,0,0,0,10.97,0.2991,0.0834,0.0039,779,,,,1
POSITIVE,0.9722108244895935,0.9722,0,0.0,0,0,0,0,0,10.97,0.2991,0.0834,0.0039,779,,,,1
POSITIVE,0.9775327444076538,0.9775,4,0.3448,3,0,1,0,0,11.0,0.2456,0.0848,0.0149,1144,,,,1
POSITIVE,0.32226914167404175,0.3223,8,0.7752,2,0,1,5,0,12.89,0.2755,0.0689,0.0048,1031,,,,1
POSITIVE,0.01554839313030243,0.0155,5,0.2782,1,0,2,2,0,11.43,0.2727,0.0757,0.0102,1771,,,,1
POSITIVE,0.9989896416664124,0.999,0,0.0,0,0,0,0,0,13.18,0.3144,0.0918,0.006,1002,,,,1
NEGATIVE,0.8350464105606079,-0.835,0,0.0,0,0,0,0,0,12.75,0.5686,0.085,0.0261,153,,,,1
NEGATIVE,0.9601597934961319,-0.9602,1,0.0506,0,0,0,0,1,16.35,0.2243,0.0657,0.0082,1962,,,,1
POSITIVE,0.9941910803318024,0.9942,2,0.1587,0,0,0,1,1,11.16,0.2888,0.0992,0.0056,1250,,,,1
POSITIVE,0.9984982013702393,0.9985,0,0.0,0,0,0,0,0,12.12,0.6907,0.0619,0.0,97,,,,1
POSITIVE,0.9990884065628052,0.9991,1,0.2674,0,0,0,1,0,9.33,0.4533,0.0549,0.0082,364,,,,1
POSITIVE,0.9938490688800812,0.9938,3,0.3856,1,0,0,2,0,14.88,0.3747,0.0736,0.0052,774,,,,1
